doc_id,text,p_green,u,llm_green_suggested,llm_confidence,llm_rationale,is_green_human
9185860,"1. A hybrid maize variety X90C510 seed, wherein representative seed is produced by crossing a first plant of variety PHWPD with a second plant of variety PH1M52, and wherein representative seed of said varieties PHWPD and PH1M52 have been deposited under ATCC Accession Number PTA-11978 and PTA-122235, respectively.",0.4969906796542105,0.993981359308421,,,,
9843166,"1. A spark plug comprising: a metallic shell having a through hole extending in a direction of an axis and having an opening at an open end; a cap that is located at a front side of the spark plug and covers the opening in the metallic shell; and a melt portion provided between the cap and the metallic shell, said melt portion joining the cap and the metallic shell to each other, wherein the cap and the metallic shell form a specific space surrounded by an inner surface of the cap and the inner peripheral surface of the metallic shell, the cap has a projection that extends from the peripheral edge of the cap into the specific space so as to form a gap between the metallic shell and the projection of the cap defining a channel communicating with the specific space and the melt portion, and the melt portion is exposed to the specific space so as to exhaust gas generated by welding into the gap.",0.49690133965401756,0.9938026793080351,,,,
9668092,"1. A device comprising: a processor, a display device, a communication interface and a memory storing a contact list comprising one or more groups and storing meeting data associated with a given group of the one or more groups, the meeting data including a meeting start time, the processor configured to:",0.5031256173203502,0.9937487653592996,,,,
9803073,"1. A heat resistant curable ethylene vinyl acetate (EVA) copolymer-polyamide blend composition comprising: (A) from about 99 wt % to about 95 wt % of an EVA component selected from the group consisting of (B) from about 1 wt % to about 5 wt % of one or more polyamides; wherein the weight percent of the polyamides and the EVA component are based on the total combined amount of EVA component and polyamides in the blend composition, the blend composition has a Mooney viscosity determined according to ASTM D1646, ML 1+4 at 100° C. less than 200, and the blend composition comprises polyamide particles dispersed in a continuous EVA copolymer matrix; and (C) a peroxide curative; wherein said curable composition, upon curing, forms a thermoset material.",0.5031820341085911,0.9936359317828178,,,,
9775322,"1. A lettuce plant designated 45-193 RZ, representative seed of which having been deposited under NCIMB Accession No. 42344, wherein said plant comprises at least the following combination of traits including resistance to downy mildew ( Bremia lactucae Regel) races B1:1 to B1:31 and CA-I to CA-VIII, currant-lettuce aphid ( Nasonovia ribisnigri ) biotype Nr:0, and root aphids ( Pemphigus bursarius ), and which has a medium head size, medium sized outer leaves, and moderately incised leaves.",0.5032066909232275,0.9935866181535451,,,,
9189439,"1. A system-on-a-chip (SoC) comprising: a plurality of cores; interface logic coupled to the plurality of cores, wherein the interface logic is permanently configured during manufacture to enable the SoC either as a first product stock keeping unit (SKU) with a first number of cores or as a second product SKU with a second number of cores for product differentiation; a chipset logic coupled to the interface logic and including a memory controller to provide for communication with a memory coupled to the SoC; and a virtual firewall logic coupled between the chipset logic and one or more of the plurality of cores, wherein the one or more cores are to be disabled during normal operation to enable the SoC with the first product SKU based on the permanent configuration of the interface logic for the first product SKU.",0.49678521840754575,0.9935704368150915,,,,
9750247,"1. A nematotoxic composition comprising, as active compounds: Palmitic acid; Trans-aconitic acid and/or glucose and, optionally, S-carboxymethylcisteine, wherein a combination of the palmitic acid, Trans-aconitic acid and/or glucose, and optionally S-carboxymethylcisteine exhibits synergy.",0.4967276939749539,0.9934553879499078,,,,
9539790,"1. A method of transferring discrete droplets of an adhesive to a corrugated sheet material comprising: applying said adhesive to a roller at an ambient temperature of 5° C. to 30° C., and transferring said adhesive to said corrugated sheet material, wherein the roller comprises a contoured outer surface having a series of grooves and ridges alternately positioned there along and encircling the outer surface of the roller; wherein a depth of the grooves is substantially 0.5 mm and a width of the grooves is substantially 1 mm, wherein an axis of the grooves intersects an axis of the corrugations of the sheet material such that discrete pear shaped or round shaped droplets of adhesive having a predetermined size are applied to crests on the corrugated sheet material, via troughs of the roller, upon contact being made there between, and wherein the discrete droplets applied to the crests on the corrugated sheet material are spaced with gaps between the droplets, such that compression of the droplets between the corrugated sheet material and a planar sheet results in the compressed droplets just meeting each other.",0.5034318556782262,0.9931362886435475,,,,
8719975,"1. A shower system comprising: an enclosure, the enclosure comprising: an exterior power button located on an exterior wall and configured to turn the shower system on or off; a control panel located on an interior wall; a thermostatic valve located on an interior wall, a mirror located on an interior wall; an overhead light attached to the top, and configured to stay on about one minute after powering off, the overhead light in communication with the exterior power button and the control panel; audio speakers located at the top, and in communication with the control panel and exterior power button, and configured with the control panel to provide audible alerts including indicating when the shower system has achieved the proper preselected water temperature; a phone system in communication with the control panel, and the control panel configured to allow a user to make calls via the phone system.",0.5034552451847755,0.9930895096304491,,,,
8914515,"1. A computer usable program product comprising a computer usable storage device including computer usable code for cloud optimization using workload analysis, the computer usable code comprising: computer usable code for identifying, using a processor and a memory, an architecture of a workload received for execution in a cloud computing environment, the cloud computing environment including a set of cloud computing resources; computer usable code for identifying and marking a section of the workload for static analysis; computer usable code for performing static analysis on the section to determine a characteristic of instructions in the workload, wherein the characteristic of the instructions is discernible from the workload without executing the workload, wherein the characteristic of the instructions is indicative of a certain type of resource that should be used for executing the instructions, wherein the characteristic of the instructions in the workload comprises one of (i) an instruction set architecture (ISA) used in the workload, (ii) a level of complexity of branch prediction in the instructions in the workload, (iii) a type of the instructions in a binary code of the workload, (iv) an indication of cache intensive nature of the workload, and (v) an indication of floating point intensive operations being present in the workload; computer usable code for selecting a subset of the set of cloud computing resources, such that a cloud computing resource in the subset is available for allocating to the workload and has a characteristic that matches the characteristic of the instructions in the workload as determined from the static analysis; and computer usable code for suggesting the subset of cloud computing resources to a job scheduler for scheduling the workload for execution.",0.5034569136080634,0.9930861727838731,,,,
8946541,"1. A photovoltaic device comprising: a first reflector element; a second reflector element spaced apart from and substantially parallel to the first reflector element; a holder mechanically coupled to the first reflector element and extending along a length between a first end and a second end, the holder comprising a holding cavity and defining a slit along the length of the holder; and a photovoltaic receptor having an active face and a reverse face opposite the active face, the photovoltaic receptor positioned in the holding cavity of the holder such that a central longitudinally extending band of the active face is exposed through the slit, wherein the second reflector element is positioned to reflect and concentrate incoming light onto the central longitudinally extending band of the active face; wherein the holder comprises a pair of webs extending from the reverse face of the photovoltaic receptor to the active face on opposite sides of the photovoltaic receptor and a pair of projections extending towards each other from the pair of webs, the pair of projections terminating at distal ends, the distal ends of the pair of projections defining the slit.",0.50349627173835,0.9930074565233,,,,
8659354,"1. A power-amplifier arrangement comprising: a pulse modulator configured to receive a digital input signal of the power-amplifier arrangement and generate, based on the digital input signal of the power-amplifier arrangement, an output signal of the pulse modulator with a plurality of quantization levels; wherein the pulse modulator has a plurality of output ports for representing the output signal of the pulse modulator and each output port of the pulse modulator is associated with a unique one of the quantization levels such that a signal output on the output port adopts: a first state when the output signal of the pulse modulator equals or exceeds the associated quantization level; or otherwise adopts a second state; and an amplifier section comprising:",0.5035266540133679,0.9929466919732641,,,,
